entry_time,exit_time,direction,tier,entry_price,tp_price,sl_price,exit_price,result,pnl_pct,pnl_abs
2022-08-21 08:00:00,2022-08-22 08:00:00,short,3,21402.4,20742.9,22061.9,20961.4,timeout,1.9605165775800841,61.59728219809432
2022-08-23 20:15:00,2022-08-24 20:15:00,short,2,21563.4,20742.9,22383.9,21704.2,timeout,-0.7529582533366689,-19.392099866052817
2022-08-26 12:30:00,2022-08-26 15:00:00,short,3,21496.9,20874.8,22119.000000000004,20874.8,TP,2.7939056329052194,93.6735374232005
2022-08-28 16:15:00,2022-08-28 23:15:00,short,2,20111.0,19744.0,20478.0,19744.0,TP,1.724871960618567,90.78881411828306
2022-08-29 12:30:00,2022-08-29 16:00:00,short,2,19941.9,19508.0,20375.800000000003,20375.800000000003,SL,-2.27582075930579,-102.22372295330622
2022-08-30 07:30:00,2022-08-31 07:30:00,short,2,20450.8,19508.0,21393.6,20260.1,timeout,0.8324818589003888,17.886797481283054
2022-08-31 13:45:00,2022-09-01 13:45:00,short,2,20295.5,19508.0,21083.0,19964.0,timeout,1.5333670025375081,39.05694236052516
2022-09-02 12:30:00,2022-09-03 12:30:00,short,3,20257.6,19524.4,20990.799999999996,19807.3,timeout,2.1228694415922877,58.08662893530136
2022-09-04 12:00:00,2022-09-04 23:30:00,short,3,19775.6,19555.0,19996.199999999997,19996.199999999997,SL,-1.2155160905358044,-102.35178941154427
2022-09-05 00:00:00,2022-09-06 00:00:00,short,2,19963.0,19555.0,20371.0,19857.5,timeout,0.4284776837148725,20.25248996008138
2022-09-06 00:15:00,2022-09-06 17:00:00,short,2,19898.4,19570.0,20226.800000000003,19570.0,TP,1.5503839504683865,89.92982208338574
2022-09-07 18:45:00,2022-09-08 18:45:00,short,2,19063.6,18600.0,19527.199999999997,19194.2,timeout,-0.7850752218888469,-31.761369019423913
2022-09-11 20:30:00,2022-09-12 01:15:00,long,2,21555.9,21883.4,21228.4,21883.4,TP,1.419305619343196,89.50059598563388
2022-09-17 00:30:00,2022-09-18 00:30:00,short,2,19959.9,19300.0,20619.800000000003,20032.2,timeout,-0.46222626365863184,-13.978557113516365
2022-09-20 07:15:00,2022-09-21 07:15:00,short,2,19467.4,18215.0,20719.800000000003,18916.0,timeout,2.7324275455376754,43.02231807175003
2022-09-21 10:45:00,2022-09-21 17:45:00,short,2,19094.9,18215.0,19974.800000000003,19974.800000000003,SL,-4.708036700899201,-103.29792451710792
2022-09-21 18:45:00,2022-09-21 22:15:00,short,2,19627.5,18215.0,21040.0,18215.0,TP,7.096535473188129,99.46183561399795
2022-09-24 13:00:00,2022-09-25 13:00:00,short,2,19172.2,18084.3,20260.100000000002,19053.4,timeout,0.5196471975047166,9.292549440971621
2022-09-30 12:30:00,2022-10-01 12:30:00,long,3,19323.3,20375.0,18271.6,19238.2,timeout,-0.5404009667085774,-10.076725667297797
2022-10-02 05:30:00,2022-10-03 05:30:00,short,2,19324.9,18827.2,19822.600000000002,19157.4,timeout,0.7667573958985557,29.59109747449125
2022-10-03 13:00:00,2022-10-03 23:15:00,short,2,19293.5,18896.0,19691.0,19691.0,SL,-2.160279368699303,-103.54763284055848
2022-10-05 11:30:00,2022-10-06 11:30:00,long,2,19980.3,20500.0,19460.6,20198.3,timeout,0.9910747085879592,37.61379927873879
2022-10-06 14:00:00,2022-10-07 14:00:00,long,2,19937.2,20500.0,19374.4,19632.9,timeout,-1.6262925586341075,-57.247439365561675
2022-10-11 12:00:00,2022-10-11 14:00:00,short,2,19188.9,18935.7,19442.100000000002,18935.7,TP,1.2195128433625726,87.90019568214363
2022-10-12 06:45:00,2022-10-13 06:45:00,short,2,19143.4,18850.0,19436.800000000003,19052.5,timeout,0.3748372807338375,23.692420218159707
2022-10-14 14:15:00,2022-10-15 14:15:00,long,2,19452.7,19947.9,18957.5,19122.6,timeout,-1.796936672030115,-70.25095986962502
2022-10-16 15:00:00,2022-10-17 15:00:00,short,2,19146.2,17917.8,20374.600000000002,19461.9,timeout,-1.748891163781851,-27.57292237224007
2022-10-18 14:15:00,2022-10-18 18:45:00,long,2,19463.5,19706.4,19220.6,19220.6,SL,-1.3479769825571017,-102.45350744786906
2022-10-21 16:00:00,2022-10-22 16:00:00,short,2,19133.7,18600.0,19667.4,19202.5,timeout,-0.45957499072317043,-16.133287149444595
2022-10-27 03:00:00,2022-10-27 20:15:00,long,2,20699.1,21030.0,20368.199999999997,20368.199999999997,SL,-1.6986202298650739,-101.2676395018959
2022-10-27 22:30:00,2022-10-28 22:30:00,long,2,20273.2,21030.0,19516.4,20614.0,timeout,1.5810370341139988,41.353121570484326
2022-10-30 09:45:00,2022-10-31 09:45:00,long,2,20683.7,21088.0,20279.4,20704.7,timeout,0.0015292234948292458,0.07492392003324444
2022-10-31 14:30:00,2022-11-01 14:30:00,long,2,20353.6,21088.0,19619.199999999997,20405.8,timeout,0.15646568665985738,4.247681625057511
2022-11-02 07:00:00,2022-11-03 07:00:00,long,2,20415.8,20925.2,19906.399999999998,20345.2,timeout,-0.4458105976743431,-17.301027639384817
2022-11-06 16:00:00,2022-11-06 23:15:00,long,2,21206.0,21473.7,20938.3,20938.3,SL,-1.3623785721022388,-100.53871010163887
2022-11-07 00:45:00,2022-11-08 00:45:00,long,2,20894.4,21473.7,20315.100000000002,20505.4,timeout,-1.9617428593307298,-67.97489565271918
2022-11-10 13:30:00,2022-11-11 13:30:00,short,3,17349.1,15462.6,19235.6,17380.8,timeout,-0.2827184119060973,-2.5467768630645704
2022-11-15 13:30:00,2022-11-16 13:30:00,short,3,16987.2,15805.5,18168.9,16583.2,timeout,2.2782612790807195,31.90802582055195
2022-11-17 15:15:00,2022-11-18 15:15:00,short,3,16666.2,15805.5,17526.9,16671.2,timeout,-0.13000084002352066,-2.4483992805692796
